route_id,route_short_name,route_long_name,route_type
R64,64,Machimbo - Ubungo,3
R65,65,Kariakoo - Makumbusho,3
R66,66,Kivukoni/Posta - Makumbusho,3
R67,67,Kunduchi - Makumbusho,3
R68,68,Makongo Juu - Makumbusho,3
R69,69,Makumbusho - Muhimbili,3
R70,70,Makumbusho - Posta,3
R71,71,Makumbusho - Stesheni,3
R72,72,Ununio - Makumbusho,3
R73,73,Buguruni - Manzese,3
R74,74,Kariakoo - Masaki,3
R75,75,Masaki - Ubungo,3
R76,76,Charambe - Mbagala Rangi 3,3
R77,77,Kariakoo - Mbagala Rangi 3,3
R78,78,Kawe - Mbagala Rangi 3,3
R82,82,Makumbusho - Mbagala Rangi 3,3
R83,83,Mbagala Rangi 3 - Mbande,3
R84,84,Mbagala Rangi 3 - Mvuti,3
R87,87,Mbagala Rangi 3 - Temeke,3
R88,88,Mbagala Rangi 3 - Ubungo,3
R91,91,Kichemchemu - Kichemchemu,3
R92,92,Mbagala Zakhem - Mbagala Kuu,3
R93,93,Mbande - Mtoni Mtongani,3
R94,94,Buguruni - Mbezi Luis,3
R95,95,Goba - Mbezi Luis,3
R96,96,Kariakoo - Mbezi Luis,3
R97,97,Kawe - Mbezi Luis,3
R98,98,Kivukoni/Posta - Mbezi Luis,3
R100,100,Makumbusho - Mbezi Luis,3
R104,104,Mbezi Luis - Muhimbili,3
R105,105,Mbezi Luis - Ubungo,3
R106,106,Mnazi Mmoja - Mnyamani,3
R107,107,Mtoni Mtongani - Mwenge,3
R108,108,Muhimbili - Mwenge/Makumbusho,3
R109,109,Kariakoo - Makumbusho,3
R110,110,Kariakoo - Makumbusho,3
R112,112,Makumbusho - Posta,3
R121,121,Buguruni/Gongo la Mboto - Pugu Kajiungeni,3
R122,122,Pugu Kwalala - Shule Ya Uhuru/Gongo la Mboto,3
R123,123,Buguruni - Pugu Kajiungeni,3
R124,124,Makoka - Riverside (Ubungo),3
R125,125,Mbagala Rangi 3 - Stesheni,3
R126,126,Mnazi Mmoja - Tabata Barakuda,3
R127,127,Buguruni - Tabata Barakuda,3
R128,128,Tabata Barakuda - Ubungo,3
R129,129,Tabata Barakuda - Vingunguti,3
R130,130,Buguruni - Tabata Kimanga,3
R131,131,Kivukoni/Mnazi Mmoja - Tabata Kimanga,3
R133,133,Mnazi Mmoja - Tabata Kimanga,3
R134,134,Makumbusho - Tabata Kimanga,3
R135,135,Tabata Kimanga - Temeke,3
R136,136,Tabata Kimanga - Ubungo,3
R137,137,Buguruni - Buguruni,3
R138,138,Majumba Sita - Tabata Kinyerezi,3
R139,139,Bonyokwa - Tabata Segerea,3
R140,140,Kinyerezi - Tabata Segerea,3
R141,141,Mnazi Mmoja - Tabata Segerea,3
R143,143,Makumbusho - Tabata Segerea,3
R145,145,Tabata Segerea - Temeke/Tandika,3
R146,146,Tabata Segerea - Ubungo,3
R147,147,Majumba Sita - Tabata Segerea,3
R149,149,Tegeta - Madale,3
R150,150,Mbweni - Tegeta,3
R151,151,Posta - Tegeta,3
R152,152,Tegeta - Ununio,3
R153,153,Mwenge/Makumbusho - Tegeta Nyuki,3
R154,154,Buza - Tandika,3
R155,155,Charambe - Temeke,3
R156,156,Kariakoo - Temeke,3
R158,158,Makumbusho - Temeke,3
R159,159,Mbagala Kuu - Temeke,3
R160,160,Mtoni Kijichi - Temeke,3
R161,161,Muhimbili - Temeke,3
R162,162,Mwenge/Makumbusho - Temeke,3
R163,163,Nzasa - Temeke,3
R165,165,Stesheni - Temeke Mwisho,3
R166,166,Temeke - Ubungo,3
R167,167,Temeke - Vingunguti,3
R168,168,Kiburugwa - Mbagala Zakhem,3
R169,169,Kawe - Mtoni Mtongani,3
R173,173,Kariakoo - Ubungo,3
R174,174,Makumbusho - Ubungo,3
R175,175,Ubungo - Mnazi Mmoja,3
R176,176,Mtoni Mtongani - Ubungo,3
R177,177,Tegeta - Ubungo,3
R178,178,Makumbusho - Ubungo,3
R179,179,Changanyikeni - Ubungo/Mawasiliano,3
R180,180,Posta - Ubungo/Mawasiliano,3
R181,181,Muhimbili - Ubungo/Mawasiliano,3
R183,183,Buguruni Rozana - Ukonga Madafu,3
R184,184,Mnazi Mmoja - Ukonga Madafu,3
R185,185,Mtoni Mtongani - Ukonga Madafu,3
R186,186,Shule Ya Uhuru - Ukonga Madafu,3
R188,188,Kivukoni - Vingunguti,3
R190,190,Ubungo - Vingunguti,3
R191,191,Makumbusho - Vingunguti,3
R193,193,Muhimbili - Yombo Vituka,3
R195,195,Ubungo - Yombo Vituka,3
R196,196,Kilungule - Mbagala Rangi 3,3
R197,197,Mbagala Zakhem - Kwa Mnyani,3
R198,198,Kimara Mwisho - Kivukoni,3
