route_id,service_id,trip_id,trip_headsign
faridabad-faridabad-ci-r5,daily,faridabad-faridabad-ci-r5-5d0-t5,604: Lado Sarai Terminal -> New Delhi Railway Station Gate Number 2
faridabad-faridabad-ci-r5,daily,faridabad-faridabad-ci-r5-5d1-t1,604: Lado Sarai Terminal -> New Delhi Railway Station Gate Number 2
faridabad-faridabad-ci-r5,daily,faridabad-faridabad-ci-r5-5d1-t2,604: Lado Sarai Terminal -> New Delhi Railway Station Gate Number 2
faridabad-faridabad-ci-r5,daily,faridabad-faridabad-ci-r5-5d1-t3,604: Lado Sarai Terminal -> New Delhi Railway Station Gate Number 2
faridabad-faridabad-ci-r5,daily,faridabad-faridabad-ci-r5-5d1-t4,604: Lado Sarai Terminal -> New Delhi Railway Station Gate Number 2
faridabad-faridabad-ci-r5,daily,faridabad-faridabad-ci-r5-5d1-t5,604: Lado Sarai Terminal -> New Delhi Railway Station Gate Number 2
faridabad-faridabad-ci-r6,daily,faridabad-faridabad-ci-r6-6d0-t1,604: New Delhi Railway Station Gate Number 2 -> Lado Sarai Terminal
faridabad-faridabad-ci-r6,daily,faridabad-faridabad-ci-r6-6d0-t2,604: New Delhi Railway Station Gate Number 2 -> Lado Sarai Terminal
faridabad-faridabad-ci-r6,daily,faridabad-faridabad-ci-r6-6d0-t3,604: New Delhi Railway Station Gate Number 2 -> Lado Sarai Terminal
faridabad-faridabad-ci-r6,daily,faridabad-faridabad-ci-r6-6d0-t4,604: New Delhi Railway Station Gate Number 2 -> Lado Sarai Terminal
faridabad-faridabad-ci-r6,daily,faridabad-faridabad-ci-r6-6d0-t5,604: New Delhi Railway Station Gate Number 2 -> Lado Sarai Terminal
faridabad-faridabad-ci-r6,daily,faridabad-faridabad-ci-r6-6d1-t1,604: New Delhi Railway Station Gate Number 2 -> Lado Sarai Terminal
faridabad-faridabad-ci-r6,daily,faridabad-faridabad-ci-r6-6d1-t2,604: New Delhi Railway Station Gate Number 2 -> Lado Sarai Terminal
faridabad-faridabad-ci-r6,daily,faridabad-faridabad-ci-r6-6d1-t3,604: New Delhi Railway Station Gate Number 2 -> Lado Sarai Terminal
faridabad-faridabad-ci-r6,daily,faridabad-faridabad-ci-r6-6d1-t4,604: New Delhi Railway Station Gate Number 2 -> Lado Sarai Terminal
faridabad-faridabad-ci-r6,daily,faridabad-faridabad-ci-r6-6d1-t5,604: New Delhi Railway Station Gate Number 2 -> Lado Sarai Terminal
faridabad-faridabad-ci-r7,daily,faridabad-faridabad-ci-r7-7d0-t1,(-) Gr. Mudrika: Uttam Nagar Terminal => Anand Vihar ISBT
faridabad-faridabad-ci-r7,daily,faridabad-faridabad-ci-r7-7d0-t2,(-) Gr. Mudrika: Uttam Nagar Terminal => Anand Vihar ISBT
faridabad-faridabad-ci-r7,daily,faridabad-faridabad-ci-r7-7d0-t3,(-) Gr. Mudrika: Uttam Nagar Terminal => Anand Vihar ISBT
faridabad-faridabad-ci-r7,daily,faridabad-faridabad-ci-r7-7d0-t4,(-) Gr. Mudrika: Uttam Nagar Terminal => Anand Vihar ISBT
faridabad-faridabad-ci-r7,daily,faridabad-faridabad-ci-r7-7d0-t5,(-) Gr. Mudrika: Uttam Nagar Terminal => Anand Vihar ISBT
faridabad-faridabad-ci-r7,daily,faridabad-faridabad-ci-r7-7d1-t1,(-) Gr. Mudrika: Uttam Nagar Terminal => Anand Vihar ISBT
faridabad-faridabad-ci-r7,daily,faridabad-faridabad-ci-r7-7d1-t2,(-) Gr. Mudrika: Uttam Nagar Terminal => Anand Vihar ISBT
faridabad-faridabad-ci-r7,daily,faridabad-faridabad-ci-r7-7d1-t3,(-) Gr. Mudrika: Uttam Nagar Terminal => Anand Vihar ISBT
faridabad-faridabad-ci-r7,daily,faridabad-faridabad-ci-r7-7d1-t4,(-) Gr. Mudrika: Uttam Nagar Terminal => Anand Vihar ISBT
faridabad-faridabad-ci-r7,daily,faridabad-faridabad-ci-r7-7d1-t5,(-) Gr. Mudrika: Uttam Nagar Terminal => Anand Vihar ISBT
faridabad-faridabad-ci-r8,daily,faridabad-faridabad-ci-r8-8d0-t1,680: Kendriya Terminal -> Ambedkar Nagar Sector 4
faridabad-faridabad-ci-r8,daily,faridabad-faridabad-ci-r8-8d0-t2,680: Kendriya Terminal -> Ambedkar Nagar Sector 4
faridabad-faridabad-ci-r8,daily,faridabad-faridabad-ci-r8-8d0-t3,680: Kendriya Terminal -> Ambedkar Nagar Sector 4
faridabad-faridabad-ci-r8,daily,faridabad-faridabad-ci-r8-8d0-t4,680: Kendriya Terminal -> Ambedkar Nagar Sector 4
faridabad-faridabad-ci-r8,daily,faridabad-faridabad-ci-r8-8d0-t5,680: Kendriya Terminal -> Ambedkar Nagar Sector 4
faridabad-faridabad-ci-r8,daily,faridabad-faridabad-ci-r8-8d1-t1,680: Kendriya Terminal -> Ambedkar Nagar Sector 4
faridabad-faridabad-ci-r8,daily,faridabad-faridabad-ci-r8-8d1-t2,680: Kendriya Terminal -> Ambedkar Nagar Sector 4
faridabad-faridabad-ci-r8,daily,faridabad-faridabad-ci-r8-8d1-t3,680: Kendriya Terminal -> Ambedkar Nagar Sector 4
faridabad-faridabad-ci-r8,daily,faridabad-faridabad-ci-r8-8d1-t4,680: Kendriya Terminal -> Ambedkar Nagar Sector 4
faridabad-faridabad-ci-r8,daily,faridabad-faridabad-ci-r8-8d1-t5,680: Kendriya Terminal -> Ambedkar Nagar Sector 4
faridabad-faridabad-ci-r9,daily,faridabad-faridabad-ci-r9-9d0-t1,523: Dhaula Kuan → Bhati Mines
faridabad-faridabad-ci-r9,daily,faridabad-faridabad-ci-r9-9d0-t2,523: Dhaula Kuan → Bhati Mines
faridabad-faridabad-ci-r9,daily,faridabad-faridabad-ci-r9-9d0-t3,523: Dhaula Kuan → Bhati Mines
faridabad-faridabad-ci-r9,daily,faridabad-faridabad-ci-r9-9d0-t4,523: Dhaula Kuan → Bhati Mines
faridabad-faridabad-ci-r9,daily,faridabad-faridabad-ci-r9-9d0-t5,523: Dhaula Kuan → Bhati Mines
faridabad-faridabad-ci-r9,daily,faridabad-faridabad-ci-r9-9d1-t1,523: Dhaula Kuan → Bhati Mines
faridabad-faridabad-ci-r9,daily,faridabad-faridabad-ci-r9-9d1-t2,523: Dhaula Kuan → Bhati Mines
faridabad-faridabad-ci-r9,daily,faridabad-faridabad-ci-r9-9d1-t3,523: Dhaula Kuan → Bhati Mines
faridabad-faridabad-ci-r9,daily,faridabad-faridabad-ci-r9-9d1-t4,523: Dhaula Kuan → Bhati Mines
faridabad-faridabad-ci-r9,daily,faridabad-faridabad-ci-r9-9d1-t5,523: Dhaula Kuan → Bhati Mines
faridabad-faridabad-ci-r10,daily,faridabad-faridabad-ci-r10-10d0-t1,519: Safdarjung Terminal -> Mandi Gaon
faridabad-faridabad-ci-r10,daily,faridabad-faridabad-ci-r10-10d0-t2,519: Safdarjung Terminal -> Mandi Gaon
faridabad-faridabad-ci-r10,daily,faridabad-faridabad-ci-r10-10d0-t3,519: Safdarjung Terminal -> Mandi Gaon
faridabad-faridabad-ci-r10,daily,faridabad-faridabad-ci-r10-10d0-t4,519: Safdarjung Terminal -> Mandi Gaon
faridabad-faridabad-ci-r10,daily,faridabad-faridabad-ci-r10-10d0-t5,519: Safdarjung Terminal -> Mandi Gaon
faridabad-faridabad-ci-r10,daily,faridabad-faridabad-ci-r10-10d1-t1,519: Safdarjung Terminal -> Mandi Gaon
faridabad-faridabad-ci-r10,daily,faridabad-faridabad-ci-r10-10d1-t2,519: Safdarjung Terminal -> Mandi Gaon
faridabad-faridabad-ci-r10,daily,faridabad-faridabad-ci-r10-10d1-t3,519: Safdarjung Terminal -> Mandi Gaon
faridabad-faridabad-ci-r10,daily,faridabad-faridabad-ci-r10-10d1-t4,519: Safdarjung Terminal -> Mandi Gaon
faridabad-faridabad-ci-r10,daily,faridabad-faridabad-ci-r10-10d1-t5,519: Safdarjung Terminal -> Mandi Gaon
faridabad-faridabad-ci-r11,daily,faridabad-faridabad-ci-r11-11d0-t1,517: => Aaya Nagar
faridabad-faridabad-ci-r11,daily,faridabad-faridabad-ci-r11-11d0-t2,517: => Aaya Nagar
faridabad-faridabad-ci-r11,daily,faridabad-faridabad-ci-r11-11d0-t3,517: => Aaya Nagar
faridabad-faridabad-ci-r11,daily,faridabad-faridabad-ci-r11-11d0-t4,517: => Aaya Nagar
faridabad-faridabad-ci-r11,daily,faridabad-faridabad-ci-r11-11d0-t5,517: => Aaya Nagar
faridabad-faridabad-ci-r11,daily,faridabad-faridabad-ci-r11-11d1-t1,517: => Aaya Nagar
faridabad-faridabad-ci-r11,daily,faridabad-faridabad-ci-r11-11d1-t2,517: => Aaya Nagar
faridabad-faridabad-ci-r11,daily,faridabad-faridabad-ci-r11-11d1-t3,517: => Aaya Nagar
faridabad-faridabad-ci-r11,daily,faridabad-faridabad-ci-r11-11d1-t4,517: => Aaya Nagar
faridabad-faridabad-ci-r11,daily,faridabad-faridabad-ci-r11-11d1-t5,517: => Aaya Nagar
faridabad-faridabad-ci-r12,daily,faridabad-faridabad-ci-r12-12d0-t1,516: Safdarjung Terminal -> Dera Gaon
faridabad-faridabad-ci-r12,daily,faridabad-faridabad-ci-r12-12d0-t2,516: Safdarjung Terminal -> Dera Gaon
faridabad-faridabad-ci-r12,daily,faridabad-faridabad-ci-r12-12d0-t3,516: Safdarjung Terminal -> Dera Gaon
faridabad-faridabad-ci-r12,daily,faridabad-faridabad-ci-r12-12d0-t4,516: Safdarjung Terminal -> Dera Gaon
faridabad-faridabad-ci-r12,daily,faridabad-faridabad-ci-r12-12d0-t5,516: Safdarjung Terminal -> Dera Gaon
faridabad-faridabad-ci-r12,daily,faridabad-faridabad-ci-r12-12d1-t1,516: Safdarjung Terminal -> Dera Gaon
faridabad-faridabad-ci-r12,daily,faridabad-faridabad-ci-r12-12d1-t2,516: Safdarjung Terminal -> Dera Gaon
faridabad-faridabad-ci-r12,daily,faridabad-faridabad-ci-r12-12d1-t3,516: Safdarjung Terminal -> Dera Gaon
faridabad-faridabad-ci-r12,daily,faridabad-faridabad-ci-r12-12d1-t4,516: Safdarjung Terminal -> Dera Gaon
faridabad-faridabad-ci-r12,daily,faridabad-faridabad-ci-r12-12d1-t5,516: Safdarjung Terminal -> Dera Gaon
faridabad-faridabad-ci-r13,daily,faridabad-faridabad-ci-r13-13d0-t1,502: Old Delhi Railway Station -> Mehrauli Terminal
faridabad-faridabad-ci-r13,daily,faridabad-faridabad-ci-r13-13d0-t2,502: Old Delhi Railway Station -> Mehrauli Terminal
faridabad-faridabad-ci-r13,daily,faridabad-faridabad-ci-r13-13d0-t3,502: Old Delhi Railway Station -> Mehrauli Terminal
faridabad-faridabad-ci-r13,daily,faridabad-faridabad-ci-r13-13d0-t4,502: Old Delhi Railway Station -> Mehrauli Terminal
faridabad-faridabad-ci-r13,daily,faridabad-faridabad-ci-r13-13d0-t5,502: Old Delhi Railway Station -> Mehrauli Terminal
faridabad-faridabad-ci-r13,daily,faridabad-faridabad-ci-r13-13d1-t1,502: Old Delhi Railway Station -> Mehrauli Terminal
faridabad-faridabad-ci-r13,daily,faridabad-faridabad-ci-r13-13d1-t2,502: Old Delhi Railway Station -> Mehrauli Terminal
faridabad-faridabad-ci-r13,daily,faridabad-faridabad-ci-r13-13d1-t3,502: Old Delhi Railway Station -> Mehrauli Terminal
faridabad-faridabad-ci-r13,daily,faridabad-faridabad-ci-r13-13d1-t4,502: Old Delhi Railway Station -> Mehrauli Terminal
faridabad-faridabad-ci-r13,daily,faridabad-faridabad-ci-r13-13d1-t5,502: Old Delhi Railway Station -> Mehrauli Terminal
faridabad-faridabad-ci-r14,daily,faridabad-faridabad-ci-r14-14d0-t1,501 (1)
faridabad-faridabad-ci-r14,daily,faridabad-faridabad-ci-r14-14d0-t2,501 (1)
faridabad-faridabad-ci-r14,daily,faridabad-faridabad-ci-r14-14d0-t3,501 (1)
faridabad-faridabad-ci-r14,daily,faridabad-faridabad-ci-r14-14d0-t4,501 (1)
faridabad-faridabad-ci-r14,daily,faridabad-faridabad-ci-r14-14d0-t5,501 (1)
faridabad-faridabad-ci-r14,daily,faridabad-faridabad-ci-r14-14d1-t1,501 (1)
faridabad-faridabad-ci-r14,daily,faridabad-faridabad-ci-r14-14d1-t2,501 (1)
faridabad-faridabad-ci-r14,daily,faridabad-faridabad-ci-r14-14d1-t3,501 (1)
faridabad-faridabad-ci-r14,daily,faridabad-faridabad-ci-r14-14d1-t4,501 (1)
faridabad-faridabad-ci-r14,daily,faridabad-faridabad-ci-r14-14d1-t5,501 (1)
faridabad-faridabad-ci-r15,daily,faridabad-faridabad-ci-r15-15d0-t1,717: Badarpur Border -> Shahbad Mohammadpur
faridabad-faridabad-ci-r15,daily,faridabad-faridabad-ci-r15-15d0-t2,717: Badarpur Border -> Shahbad Mohammadpur
faridabad-faridabad-ci-r15,daily,faridabad-faridabad-ci-r15-15d0-t3,717: Badarpur Border -> Shahbad Mohammadpur
faridabad-faridabad-ci-r15,daily,faridabad-faridabad-ci-r15-15d0-t4,717: Badarpur Border -> Shahbad Mohammadpur
faridabad-faridabad-ci-r15,daily,faridabad-faridabad-ci-r15-15d0-t5,717: Badarpur Border -> Shahbad Mohammadpur
faridabad-faridabad-ci-r15,daily,faridabad-faridabad-ci-r15-15d1-t1,717: Badarpur Border -> Shahbad Mohammadpur
faridabad-faridabad-ci-r15,daily,faridabad-faridabad-ci-r15-15d1-t2,717: Badarpur Border -> Shahbad Mohammadpur
faridabad-faridabad-ci-r15,daily,faridabad-faridabad-ci-r15-15d1-t3,717: Badarpur Border -> Shahbad Mohammadpur
faridabad-faridabad-ci-r15,daily,faridabad-faridabad-ci-r15-15d1-t4,717: Badarpur Border -> Shahbad Mohammadpur
faridabad-faridabad-ci-r15,daily,faridabad-faridabad-ci-r15-15d1-t5,717: Badarpur Border -> Shahbad Mohammadpur
faridabad-faridabad-ci-r16,daily,faridabad-faridabad-ci-r16-16d0-t1,539: -> Mehrauli Terminal
faridabad-faridabad-ci-r16,daily,faridabad-faridabad-ci-r16-16d0-t2,539: -> Mehrauli Terminal
faridabad-faridabad-ci-r16,daily,faridabad-faridabad-ci-r16-16d0-t3,539: -> Mehrauli Terminal
faridabad-faridabad-ci-r16,daily,faridabad-faridabad-ci-r16-16d0-t4,539: -> Mehrauli Terminal
faridabad-faridabad-ci-r16,daily,faridabad-faridabad-ci-r16-16d0-t5,539: -> Mehrauli Terminal
faridabad-faridabad-ci-r16,daily,faridabad-faridabad-ci-r16-16d1-t1,539: -> Mehrauli Terminal
faridabad-faridabad-ci-r16,daily,faridabad-faridabad-ci-r16-16d1-t2,539: -> Mehrauli Terminal
faridabad-faridabad-ci-r16,daily,faridabad-faridabad-ci-r16-16d1-t3,539: -> Mehrauli Terminal
faridabad-faridabad-ci-r16,daily,faridabad-faridabad-ci-r16-16d1-t4,539: -> Mehrauli Terminal
faridabad-faridabad-ci-r16,daily,faridabad-faridabad-ci-r16-16d1-t5,539: -> Mehrauli Terminal
faridabad-faridabad-ci-r17,daily,faridabad-faridabad-ci-r17-17d0-t1,523: Bhati Mines → Dhaula Kuan
faridabad-faridabad-ci-r17,daily,faridabad-faridabad-ci-r17-17d0-t2,523: Bhati Mines → Dhaula Kuan
faridabad-faridabad-ci-r17,daily,faridabad-faridabad-ci-r17-17d0-t3,523: Bhati Mines → Dhaula Kuan
faridabad-faridabad-ci-r17,daily,faridabad-faridabad-ci-r17-17d0-t4,523: Bhati Mines → Dhaula Kuan
faridabad-faridabad-ci-r17,daily,faridabad-faridabad-ci-r17-17d0-t5,523: Bhati Mines → Dhaula Kuan
faridabad-faridabad-ci-r17,daily,faridabad-faridabad-ci-r17-17d1-t1,523: Bhati Mines → Dhaula Kuan
faridabad-faridabad-ci-r17,daily,faridabad-faridabad-ci-r17-17d1-t2,523: Bhati Mines → Dhaula Kuan
faridabad-faridabad-ci-r17,daily,faridabad-faridabad-ci-r17-17d1-t3,523: Bhati Mines → Dhaula Kuan
faridabad-faridabad-ci-r17,daily,faridabad-faridabad-ci-r17-17d1-t4,523: Bhati Mines → Dhaula Kuan
faridabad-faridabad-ci-r17,daily,faridabad-faridabad-ci-r17-17d1-t5,523: Bhati Mines → Dhaula Kuan
faridabad-faridabad-ci-r18,daily,faridabad-faridabad-ci-r18-18d0-t1,519: Mandi Gaon → Safdarjung Terminal
faridabad-faridabad-ci-r18,daily,faridabad-faridabad-ci-r18-18d0-t2,519: Mandi Gaon → Safdarjung Terminal
faridabad-faridabad-ci-r18,daily,faridabad-faridabad-ci-r18-18d0-t3,519: Mandi Gaon → Safdarjung Terminal
faridabad-faridabad-ci-r18,daily,faridabad-faridabad-ci-r18-18d0-t4,519: Mandi Gaon → Safdarjung Terminal
faridabad-faridabad-ci-r18,daily,faridabad-faridabad-ci-r18-18d0-t5,519: Mandi Gaon → Safdarjung Terminal
faridabad-faridabad-ci-r18,daily,faridabad-faridabad-ci-r18-18d1-t1,519: Mandi Gaon → Safdarjung Terminal
faridabad-faridabad-ci-r18,daily,faridabad-faridabad-ci-r18-18d1-t2,519: Mandi Gaon → Safdarjung Terminal
faridabad-faridabad-ci-r18,daily,faridabad-faridabad-ci-r18-18d1-t3,519: Mandi Gaon → Safdarjung Terminal
faridabad-faridabad-ci-r18,daily,faridabad-faridabad-ci-r18-18d1-t4,519: Mandi Gaon → Safdarjung Terminal
faridabad-faridabad-ci-r18,daily,faridabad-faridabad-ci-r18-18d1-t5,519: Mandi Gaon → Safdarjung Terminal
faridabad-faridabad-ci-r19,daily,faridabad-faridabad-ci-r19-19d0-t1,517: Aaya Nagar =>
faridabad-faridabad-ci-r19,daily,faridabad-faridabad-ci-r19-19d0-t2,517: Aaya Nagar =>
faridabad-faridabad-ci-r19,daily,faridabad-faridabad-ci-r19-19d0-t3,517: Aaya Nagar =>
faridabad-faridabad-ci-r19,daily,faridabad-faridabad-ci-r19-19d0-t4,517: Aaya Nagar =>
faridabad-faridabad-ci-r19,daily,faridabad-faridabad-ci-r19-19d0-t5,517: Aaya Nagar =>
faridabad-faridabad-ci-r19,daily,faridabad-faridabad-ci-r19-19d1-t1,517: Aaya Nagar =>
faridabad-faridabad-ci-r19,daily,faridabad-faridabad-ci-r19-19d1-t2,517: Aaya Nagar =>
faridabad-faridabad-ci-r19,daily,faridabad-faridabad-ci-r19-19d1-t3,517: Aaya Nagar =>
faridabad-faridabad-ci-r19,daily,faridabad-faridabad-ci-r19-19d1-t4,517: Aaya Nagar =>
faridabad-faridabad-ci-r19,daily,faridabad-faridabad-ci-r19-19d1-t5,517: Aaya Nagar =>
faridabad-faridabad-ci-r20,daily,faridabad-faridabad-ci-r20-20d0-t1,516: Dera Gaon -> Safdarjung Terminal
faridabad-faridabad-ci-r20,daily,faridabad-faridabad-ci-r20-20d0-t2,516: Dera Gaon -> Safdarjung Terminal
faridabad-faridabad-ci-r20,daily,faridabad-faridabad-ci-r20-20d0-t3,516: Dera Gaon -> Safdarjung Terminal
faridabad-faridabad-ci-r20,daily,faridabad-faridabad-ci-r20-20d0-t4,516: Dera Gaon -> Safdarjung Terminal
faridabad-faridabad-ci-r20,daily,faridabad-faridabad-ci-r20-20d0-t5,516: Dera Gaon -> Safdarjung Terminal
faridabad-faridabad-ci-r20,daily,faridabad-faridabad-ci-r20-20d1-t1,516: Dera Gaon -> Safdarjung Terminal
faridabad-faridabad-ci-r20,daily,faridabad-faridabad-ci-r20-20d1-t2,516: Dera Gaon -> Safdarjung Terminal
faridabad-faridabad-ci-r20,daily,faridabad-faridabad-ci-r20-20d1-t3,516: Dera Gaon -> Safdarjung Terminal
faridabad-faridabad-ci-r20,daily,faridabad-faridabad-ci-r20-20d1-t4,516: Dera Gaon -> Safdarjung Terminal
faridabad-faridabad-ci-r20,daily,faridabad-faridabad-ci-r20-20d1-t5,516: Dera Gaon -> Safdarjung Terminal
faridabad-faridabad-ci-r21,daily,faridabad-faridabad-ci-r21-21d0-t1,506 (2)
faridabad-faridabad-ci-r21,daily,faridabad-faridabad-ci-r21-21d0-t2,506 (2)
faridabad-faridabad-ci-r21,daily,faridabad-faridabad-ci-r21-21d0-t3,506 (2)
faridabad-faridabad-ci-r21,daily,faridabad-faridabad-ci-r21-21d0-t4,506 (2)
faridabad-faridabad-ci-r21,daily,faridabad-faridabad-ci-r21-21d0-t5,506 (2)
faridabad-faridabad-ci-r21,daily,faridabad-faridabad-ci-r21-21d1-t1,506 (2)
faridabad-faridabad-ci-r21,daily,faridabad-faridabad-ci-r21-21d1-t2,506 (2)
faridabad-faridabad-ci-r21,daily,faridabad-faridabad-ci-r21-21d1-t3,506 (2)
faridabad-faridabad-ci-r21,daily,faridabad-faridabad-ci-r21-21d1-t4,506 (2)
faridabad-faridabad-ci-r21,daily,faridabad-faridabad-ci-r21-21d1-t5,506 (2)
faridabad-faridabad-ci-r22,daily,faridabad-faridabad-ci-r22-22d0-t1,463: Kalkaji Depot -> Mehrauli Terminal
faridabad-faridabad-ci-r22,daily,faridabad-faridabad-ci-r22-22d0-t2,463: Kalkaji Depot -> Mehrauli Terminal
faridabad-faridabad-ci-r22,daily,faridabad-faridabad-ci-r22-22d0-t3,463: Kalkaji Depot -> Mehrauli Terminal
faridabad-faridabad-ci-r22,daily,faridabad-faridabad-ci-r22-22d0-t4,463: Kalkaji Depot -> Mehrauli Terminal
faridabad-faridabad-ci-r22,daily,faridabad-faridabad-ci-r22-22d0-t5,463: Kalkaji Depot -> Mehrauli Terminal
faridabad-faridabad-ci-r22,daily,faridabad-faridabad-ci-r22-22d1-t1,463: Kalkaji Depot -> Mehrauli Terminal
faridabad-faridabad-ci-r22,daily,faridabad-faridabad-ci-r22-22d1-t2,463: Kalkaji Depot -> Mehrauli Terminal
faridabad-faridabad-ci-r22,daily,faridabad-faridabad-ci-r22-22d1-t3,463: Kalkaji Depot -> Mehrauli Terminal
