stop_id,stop_name,stop_lat,stop_lon
C4C5_1_5,Av. La Pista Con Calle 24,18.532302,-69.843209
C4C5_1_6,Simon Orozco Con Av. El Progreso,18.531628,-69.846512
C4C5_1_7,Simon Orozco Con Antonio Guzman,18.530953,-69.849814
C4C5_1_8,Simon Orozco Con Calle Pedro Mir,18.530279,-69.853116
C4C5_1_9,Simon Orozco Con Manuel Del Cabral,18.529605,-69.856419
C4C5_1_10,Simon Orozco Con Calle Fernando Estrella,18.52893,-69.859721
C4C5_1_11,Av. Charles De Gaulle Con Simon Orozco,18.528256,-69.863023
C4C5_1_12,Av. Charles De Gaulle Con Calle Felipe Alfau,18.527581,-69.866326
C4C5_1_13,Av. Charles De Gaulle Con Calle Primera,18.526907,-69.869628
C4C5_1_14,Carretera Mella Con Calle Primera,18.526233,-69.87293
C4C5_1_15,Carretera Mella Con Calle San Miguel,18.525558,-69.876233
C4C5_1_16,Carretera Mella Antes De Av. Central,18.524884,-69.879535
C4C5_1_17,Carretera Mella Con Calle 5W,18.524209,-69.882837
C4C5_1_18,Carretera Mella Con Entrada Al Cachon,18.523535,-69.88614
C4C5_1_19,Carretera Mella Con Calle Diego De Ocampo,18.52286,-69.889442
C4C5_1_20,San Vicente De Paul Con Carretera Mella,18.522186,-69.892744
C4C5_1_21,San Vicente De Paul Con Fray Bartolome De Las Casas,18.521512,-69.896047
C4C5_1_22,San Vicente De Paul Con Calle 33D,18.520837,-69.899349
C4C5_1_23,San Vicente De Paul Con Av. Fernandez Navarrete,18.520163,-69.902651
C4C5_1_24,San Vicente De Paul Con Calle 37,18.519488,-69.905953
C4C5_1_25,Av. Padre Castellanos Con Av. Francisco Del Rosario Sanchez,18.518814,-69.909256
C4C5_1_26,Av. Padre Castellanos Con Calle 14,18.51814,-69.912558
C4C5_1_27,Av. Padre Castellanos Con Antigua Calle 10,18.517465,-69.91586
C4C5_1_28,Av. Padre Castellanos Con Calle 2 Sur,18.516791,-69.919163
C4C5_1_29,Av. Padre Castellanos Con Marginal Pedro Livio Cedeno,18.516116,-69.922465
C4C5_1_30,Expreso V Centenario Con Calle Americo Lugo,18.515442,-69.925767
C4C5_1_31,Expreso V Centenario Con Calle Francisco Villaspesa,18.514767,-69.92907
C4C5_1_32,Expreso V Centenario Con Profesora Amiama Gomez,18.514093,-69.932372
C4C5_1_33,Av. Kennedy Con Maria Montez,18.513419,-69.935674
C4C5_1_34,Av. Kennedy Con Av. Maximo Gomez,18.512744,-69.938977
C4C5_1_35,Av. Kennedy Con Av. Ortega Y Gasset,18.51207,-69.942279
C4C5_1_36,Av. Kennedy Con Calle Cuarta,18.511395,-69.945581
C4C5_1_37,Av. Kennedy Con Av. Tiradentes,18.510721,-69.948884
C4C5_1_38,Av. Kennedy Con Calle Bie,18.510047,-69.952186
C4C5_1_39,Av. Kennedy Con Av. Lincoln,18.509372,-69.955488
C4C5_1_40,Av. Kennedy Con Calle Cesar Sandino,18.508698,-69.958791
C4C5_1_41,Av. Kennedy Con Calle Jardines Encantados,18.508023,-69.962093
C4C5_1_42,Av. Kennedy Con Calle Gardenia,18.507349,-69.965395
C4C5_1_43,Autopista Duarte Con Av. Luperon,18.506674,-69.968698
C4C5_1_44,Autopista Duarte Con Calle 10,18.506,-69.972
C1C2_0_1,Av. 27 de Febrero Despues Av. Autopista Duarte,18.487,-70.003
C1C2_0_6,Av. 27 de Febrero Despues Calle Tercera,18.487341,-69.979932
C1C2_0_11,Av. 27 de Febrero Despues C/ A,18.487682,-69.956864
C1C2_0_16,Av. 27 de Febrero Despues Av. Caonabo,18.488023,-69.933795
C1C2_0_21,Av. 27 de Febrero Proximo C/ Carmen Mendoza,18.488364,-69.910727
C1C2_0_25,Av. 27 de Febrero Proximo Av. Enrique Jimenez Moya,18.488636,-69.892273
C1C2_0_30,Av. 27 de Febrero Despues C/ La Fronda,18.488977,-69.869205
C1C2_0_35,Av. 27 de Febrero Proximo C/ San Juan Bosco,18.489318,-69.846136
C1C2_0_40,Av. Espana Despues Av. 25 de Febrero,18.489659,-69.823068
C1C2_0_45,Av. Las Americas Despues C/ Mirasur,18.49,-69.8
C1C2_1_1,Av. Las Americas Proximo Av. 25 de Febrero,18.49,-69.8
C1C2_1_4,C/ Marginal Las Americas Despues C/ Jupiter,18.489625,-69.825375
C1C2_1_6,C/ 11 Proximo C/ 2,18.489375,-69.842292
C1C2_1_9,Marginal Av. Las Americas Despues C/ Miramar Nte.,18.489,-69.867667
C1C2_1_12,Marginal Av. Las Americas Proximo C/ Res. Lisset,18.488625,-69.893042
C1C2_1_14,Marginal Av. Las Americas Proximo C/ Manolo Tavarez Justo,18.488375,-69.909958
C1C2_1_17,Marginal Av. Las Americas Despues C/ El Eden,18.488,-69.935333
C1C2_1_20,Marginal Av. Las Americas Despues C/ Buenos Aires,18.487625,-69.960708
C1C2_1_22,Av. Hipica Despues Marginal Av. Las Americas,18.487375,-69.977625
C1C2_1_25,Av. Hipica Proximo C/ Hipodromo V Centenario,18.487,-70.003
C10C11_0_1,Av. Independencia Despues Callejon Los Mendez,18.43,-70.025
C10C11_0_6,Av. Independencia Proximo C/ Penetracion,18.435104,-70.005
C10C11_0_12,Av. Independencia Proximo C/ Las Domadoras,18.441229,-69.981
C10C11_0_17,Av. Independencia Despues C/ Juan Pablo Duarte,18.446333,-69.961
C10C11_0_22,Av. Independencia Proximo Av. Abraham Lincoln,18.451438,-69.941
C10C11_0_28,Av. Independencia Despues C/ Jose Maria Heredia,18.457562,-69.917
C10C11_0_33,Av. 30 de Marzo Despues Av. Mella,18.462667,-69.897
C10C11_0_38,Av. Jacinto De Los Santos Proximo C/ B,18.467771,-69.877
C10C11_0_44,Av. 26 de Enero Proximo C/ Padre Martin,18.473896,-69.853
C10C11_0_49,C/ 8 Proximo C/ 7,18.479,-69.833
C19_0_1,Av. Lincoln Carwash Los Rios,18.487,-69.945
C19_0_6,Av. Lincoln Entrada Botanico,18.483395,-69.944767
C19_0_11,Av. Lincoln SD Motors,18.479791,-69.944535
C19_0_15,Av. Lincoln Plaza Lincoln,18.476907,-69.944349
C19_0_20,Av. Lincoln Interior,18.473302,-69.944116
C19_0_25,Av. Lincoln Dominico Americano,18.469698,-69.943884
C19_0_30,Av. Lincoln ARS Yunen,18.466093,-69.943651
C19_0_34,Av. Lincoln Diamond Mall,18.463209,-69.943465
C19_0_39,Av. Lincoln Entrada Botanico,18.459605,-69.943233
C19_0_44,Av. Lincoln Terminal OMSA,18.456,-69.943
C6C7_0_1,Carretera De Hato Nuevo Antes De Calle San Rafael,18.533,-70.018
C6C7_0_6,Calle Duarte Con Calle Anacaona,18.521295,-70.018795
C6C7_0_11,Calle Duarte Con Calle Puente Blanco,18.509591,-70.019591
C6C7_0_16,Calle Padre Betancourt Despues De Calle Duarte,18.497886,-70.020386
C6C7_0_21,Autopista Duarte Con Calle Juan Cabral,18.486182,-70.021182
C6C7_0_25,Autopista Duarte Con Carretera Duarte Vieja,18.476818,-70.021818
C6C7_0_30,Av. Luperon Con Calle Libertad,18.465114,-70.022614
C6C7_0_35,Av. Luperon Con Calle F,18.453409,-70.023409
C6C7_0_40,Av. Luperon Con Av. Independencia,18.441705,-70.024205
C6C7_0_45,Av. Independencia Con Calle 7 De Abril,18.43,-70.025
C6C7_1_1,Av. Independencia Con Callejon Los Mendez,18.43,-70.025
C6C7_1_6,Av. Luperon Con Av. Independencia,18.441196,-70.024239
C6C7_1_11,Av. Luperon Con Calle 7,18.452391,-70.023478
C6C7_1_16,Av. Luperon Con Calle Olof Palmer,18.463587,-70.022717
C6C7_1_21,Autopista Duarte Con Calle 2,18.474783,-70.021957
C6C7_1_27,Autopista Duarte Con Carretera La Isabela,18.488217,-70.021043
C6C7_1_32,Calle Altagracia Con Calle Los Rieles,18.499413,-70.020283
C6C7_1_37,Calle Duarte Con Calle 33,18.510609,-70.019522
C6C7_1_42,Calle Duarte Con Calle Rafael Fernandez Dominguez,18.521804,-70.018761
C6C7_1_47,Carretera De Hato Nuevo Con Calle Profesor Juan Bosch,18.533,-70.018
C8_0_1,Av. Hermanas Mirabal Proximo Av. Jacobo Majluta,18.545,-69.89
C8_0_8,Av. Hermanas Mirabal Proximo C/ Plaza Riverside,18.551364,-69.883636
C8_0_16,Av. Maximo Gomez Proximo C/ Americo Lugo,18.558636,-69.876364
C8_0_23,Av. Maximo Gomez Proximo C/ Eugenio de Marchena,18.565,-69.87
C8_0_31,Av. Abraham Lincoln Proximo Av. Independencia,18.572273,-69.862727
C8_0_38,Av. Independencia Proximo C/ Huascar Tejada,18.5695,-69.8655
C8_0_46,Av. Maximo Gomez Proximo C/ Aristides Fiallo,18.565,-69.87
C8_0_53,Av. Maximo Gomez Proximo C/ Americo Lugo,18.558636,-69.876364
C8_0_61,Av. Hermanas Mirabal Proximo C/ Orlando Martinez,18.551364,-69.883636
C8_0_68,Av. Hermanas Mirabal Proximo C/ 20 (Modulo C8),18.545,-69.89
C9_0_1,Autopista Duarte Con Av. Luperon,18.493,-69.9585
C9_0_6,Av. Nunez De Caceres Con Av. Gustavo Mejia Ricart,18.500143,-69.951357
C9_0_11,Av. Gustavo Mejia Ricart Con Calle Virgilio Diaz,18.507286,-69.944214
C9_0_16,Av. Tiradentes Con Calle Dr. Heriberto Pieter,18.514429,-69.937071
C9_0_21,Av. Ortega Y Gasset Con Calle Americo Lugo,18.521571,-69.929929
C9_0_25,Av. San Martin Con Calle Ramon Caceres,18.520273,-69.931227
C9_0_30,Av. Tiradentes Con Av. Roberto Pastoriza,18.513455,-69.938045
C9_0_35,Calle Jose Tapia Brea Con Calle 6A,18.506636,-69.944864
C9_0_40,Av. Nunez De Caceres Despues Calle Olof Palmer,18.499818,-69.951682
C9_0_45,Autopista Duarte Con Calle 10,18.493,-69.9585
C13_0_1,Av. Independencia Modulo C-10,18.456,-69.97
C13_0_10,Av. Isabel Aguiar Despues C/ Penetracion Sur,18.463105,-69.962895
C13_0_18,Av. Romulo Betancourt Despues Av. Caonabo,18.469421,-69.956579
C13_0_27,Av. Romulo Betancourt Proximo Av. Jimenez Moya,18.476526,-69.949474
C13_0_35,Av. Independencia Despues Av. Alma Mater,18.482842,-69.943158
C13_0_44,Av. Simon Bolivar Proximo C/ Julio Verne,18.482842,-69.943158
C13_0_52,Av. Simon Bolivar Proximo Av. Alma Mater,18.476526,-69.949474
C13_0_61,Av. Romulo Betancourt Despues C/ Julio Postigo,18.469421,-69.956579
C13_0_69,Av. Isabel Aguiar Despues C/ 3era.,18.463105,-69.962895
C13_0_78,Av. Independencia Frente al Modulo C-10,18.456,-69.97
C17_0_1,Av. Hermanas Mirabal Mama Tingo,18.525,-69.86
C17_0_2,Av. Hermanas Mirabal Vestir Hoy,18.53,-69.855
C17_0_4,Calle M1 Entrada Eden,18.54,-69.845
C17_0_5,Calle 8 La Pista,18.545,-69.84
C17_0_7,Calle 1 La Javilla Estancia Infantil,18.555,-69.83
C17_0_8,Calle San Rafael San Francisco A.,18.555,-69.83
C17_0_10,Calle La Javilla Hospital,18.545,-69.84
C17_0_11,Calle M1 El Zapatero,18.54,-69.845
C17_0_13,Av. Hermanas Mirabal Carretera Vieja,18.53,-69.855
C17_0_14,Av. Hermanas Mirabal Mama Tingo V,18.525,-69.86
C18_0_1,Av La Gaviota Modulo C30,18.505,-69.755
C18_0_10,Calle Navidad Este Ciudad Juan Bosch,18.511923,-69.748077
C18_0_19,Av Marginal Las Americas Parada 19,18.518846,-69.741154
C18_0_28,Av Marginal Las Americas Petronam,18.525769,-69.734231
C18_0_37,Av San Vicente De Paul Hotel Crucero,18.532692,-69.727308
C18_0_45,Av San Vicente De Paul Mendoza,18.532,-69.728
C18_0_54,Calle 11 Junta Central,18.52525,-69.73475
C18_0_63,Marginal Las Americas Aguas Locas,18.5185,-69.7415
C18_0_72,Ciudad Juan Bosch Parada 87,18.51175,-69.74825
C18_0_81,Ciudad Juan Bosch Modulo C18,18.505,-69.755
C12_0_1,Av. Coronel Lora Fernandez Con Calle Paseo Del Yaque,18.498,-69.948
C12_0_6,Av. Republica De Colombia Con Calle Higuamo,18.504818,-69.941182
C12_0_11,Av. Los Proceres Con Calle Euclides Morillo,18.511636,-69.934364
C12_0_16,Av. Winston Churchill Con Calle Victor Garrido Puello,18.518455,-69.927545
C12_0_21,Av. Bernardo Correa Y Cidron Con Calle 7,18.525273,-69.920727
C12_0_26,Av. Independencia Con Calle Primera,18.5245,-69.9215
C12_0_31,Av. Nunez De Caceres Con Calle Pablito Mirabal,18.518455,-69.927545
C12_0_36,Av. Los Proceres Con Av. Luperon,18.511636,-69.934364
C12_0_41,Av. Los Proceres Con Av. John F. Kennedy,18.504818,-69.941182
C12_0_46,Av. Nunez De Caceres Con Av. Gustavo Mejia Ricart,18.498,-69.948
C15C16_0_1,Av. Hipica La Plaza,18.479,-69.833
C15C16_0_6,Av. Marginal Las Americas Ferr Yamelis,18.486174,-69.83213
C15C16_0_11,Av. Marginal Las Americas Bravo,18.493348,-69.831261
C15C16_0_16,Av. Charles de Gaulle Fcia Sanchez,18.500522,-69.830391
C15C16_0_21,Av. Charles de Gaulle Plaza Avalon,18.507696,-69.829522
C15C16_0_27,Av. Charles de Gaulle El Encuentro,18.516304,-69.828478
C15C16_0_32,Av. Charles de Gaulle Tato Auto,18.523478,-69.827609
C15C16_0_37,Av. Jacobo Majluta Teleferico,18.530652,-69.826739
C15C16_0_42,Av. Charles de Gaulle Tropigas,18.537826,-69.82587
C15C16_0_47,Av. Jacobo Majluta La Sirena,18.545,-69.825
C15C16_1_1,Av. Hermanas Mirabal Dogout,18.545,-69.825
C15C16_1_6,Av. Jacobo Majluta Promese Cal,18.537979,-69.825851
C15C16_1_11,Av. Charles de Gaulle El Peatonal,18.530957,-69.826702
C15C16_1_17,Av. Charles de Gaulle La Fiscalia,18.522532,-69.827723
C15C16_1_22,Av. Charles de Gaulle Super 100,18.515511,-69.828574
C15C16_1_27,Av. Charles de Gaulle C.N.D.,18.508489,-69.829426
C15C16_1_32,Av. Charles de Gaulle Dist Las Americas,18.501468,-69.830277
C15C16_1_38,Marginal Las Americas Lula,18.493043,-69.831298
C15C16_1_43,Marginal Las Americas P. Los Molinos,18.486021,-69.832149
C15C16_1_48,Av. Hipica La Plaza,18.479,-69.833
